Status,Nombre linea,Nombre Variedad,Ciclo,Pedigree,Genealogia,CRIADERO,Origen,grupo
Linea,F5 55289,,,BI1005/SY300,AI:32270-J89-J1-J1,INTA,SSD ,3
Linea,F5 55290,,,BI1005/SY300,AI:32270-J90-J1-J1,INTA,SSD ,3
Linea,F5 55291,,,BI1005/SY300,AI:32270-J91-J1-J1,INTA,SSD ,3
Linea,F5 55292,,,BI1005/SY300,AI:32270-J92-J1-J1,INTA,SSD ,3
Linea,F5 55293,,,BI1005/SY300,AI:32270-J93-J1-J1,INTA,SSD ,3
Linea,F5 55294,,,BI1005/SY300,AI:32270-J94-J1-J1,INTA,SSD ,3
Linea,F5 55295,,,BI1005/SY300,AI:32270-J95-J1-J1,INTA,SSD ,3
Linea,F5 55296,,,BI1005/SY300,AI:32270-J96-J1-J1,INTA,SSD ,3
Linea,F5 55297,,,BI1005/SY300,AI:32270-J97-J1-J1,INTA,SSD ,3
Linea,F5 55298,,,BI1005/SY300,AI:32270-J98-J1-J1,INTA,SSD ,3
Linea,F5 55299,,,BI1005/SY300,AI:32270-J99-J1-J1,INTA,SSD ,3
Linea,F5 55300,,,BI1005/SY300,AI:32270-J100-J1-J1,INTA,SSD ,3
Linea,F5 55301,,,BI1005/SY300,AI:32270-J101-J1-J1,INTA,SSD ,3
Linea,F5 55302,,,BI1005/SY300,AI:32270-J102-J1-J1,INTA,SSD ,3
Linea,F5 55303,,,BI1005/SY300,AI:32270-J103-J1-J1,INTA,SSD ,3
Linea,F5 55304,,,BI1005/SY300,AI:32270-J104-J1-J1,INTA,SSD ,3
Linea,F5 55305,,,BI1005/SY300,AI:32270-J105-J1-J1,INTA,SSD ,3
Linea,F5 55306,,,BI1005/SY300,AI:32270-J106-J1-J1,INTA,SSD ,3
Linea,F5 55307,,,BI1005/SY300,AI:32270-J107-J1-J1,INTA,SSD ,3
Linea,F5 55308,,,BI1005/SY300,AI:32270-J108-J1-J1,INTA,SSD ,3
Linea,F5 55309,,,BI1005/SY300,AI:32270-J109-J1-J1,INTA,SSD ,3
Linea,F5 55310,,,BI1005/SY300,AI:32270-J110-J1-J1,INTA,SSD ,3
Linea,F5 55311,,,BI1005/SY300,AI:32270-J111-J1-J1,INTA,SSD ,3
Linea,F5 55312,,,BI1005/SY300,AI:32270-J112-J1-J1,INTA,SSD ,3
Linea,F5 55313,,,BI1005/SY300,AI:32270-J113-J1-J1,INTA,SSD ,3
Linea,F5 55314,,,BI1005/SY300,AI:32270-J114-J1-J1,INTA,SSD ,3
Linea,F5 55315,,,BI1005/SY300,AI:32270-J115-J1-J1,INTA,SSD ,3
Linea,F5 55316,,,BI1005/SY300,AI:32270-J116-J1-J1,INTA,SSD ,3
Linea,F5 55317,,,BI1005/SY300,AI:32270-J117-J1-J1,INTA,SSD ,3
Linea,F5 55318,,,BI1005/SY300,AI:32270-J118-J1-J1,INTA,SSD ,3
Linea,F5 55319,,,BI1005/SY300,AI:32270-J119-J1-J1,INTA,SSD ,3
Linea,F5 55320,,,BI1005/SY300,AI:32270-J120-J1-J1,INTA,SSD ,3
Linea,F5 55401,,,BI3008/BI2004,AI:33531-J1-J1-J1,INTA,SSD ,3
Linea,F5 55402,,,BI3008/BI2004,AI:33531-J2-J1-J1,INTA,SSD ,3
Linea,F5 55403,,,BI3008/BI2004,AI:33531-J3-J1-J1,INTA,SSD ,3
Linea,F5 55404,,,BI3008/BI2004,AI:33531-J4-J1-J1,INTA,SSD ,3
Linea,F5 55405,,,BI3008/BI2004,AI:33531-J5-J1-J1,INTA,SSD ,3
Linea,F5 55406,,,BI3008/BI2004,AI:33531-J6-J1-J1,INTA,SSD ,3
Linea,F5 55407,,,BI3008/BI2004,AI:33531-J7-J1-J1,INTA,SSD ,3
Linea,F5 55408,,,BI3008/BI2004,AI:33531-J8-J1-J1,INTA,SSD ,3
Linea,F5 55409,,,BI3008/BI2004,AI:33531-J9-J1-J1,INTA,SSD ,3
Linea,F5 55410,,,BI3008/BI2004,AI:33531-J10-J1-J1,INTA,SSD ,3
Linea,F5 55411,,,BI3008/BI2004,AI:33531-J11-J1-J1,INTA,SSD ,3
Linea,F5 55412,,,BI3008/BI2004,AI:33531-J12-J1-J1,INTA,SSD ,3
Linea,F5 55413,,,BI3008/BI2004,AI:33531-J13-J1-J1,INTA,SSD ,3
Linea,F5 55414,,,BI3008/BI2004,AI:33531-J14-J1-J1,INTA,SSD ,3
Linea,F5 55415,,,BI3008/BI2004,AI:33531-J15-J1-J1,INTA,SSD ,3
Linea,F5 55416,,,BI3008/BI2004,AI:33531-J16-J1-J1,INTA,SSD ,3
Linea,F5 55417,,,BI3008/BI2004,AI:33531-J17-J1-J1,INTA,SSD ,3
Linea,F5 55418,,,BI3008/BI2004,AI:33531-J18-J1-J1,INTA,SSD ,3
Linea,F5 55419,,,BI3008/BI2004,AI:33531-J19-J1-J1,INTA,SSD ,3
Linea,F5 55420,,,BI3008/BI2004,AI:33531-J20-J1-J1,INTA,SSD ,3
Linea,F5 55421,,,BI3008/BI2004,AI:33531-J21-J1-J1,INTA,SSD ,3
Linea,F5 55422,,,BI3008/BI2004,AI:33531-J22-J1-J1,INTA,SSD ,3
Linea,F5 55423,,,BI3008/BI2004,AI:33531-J23-J1-J1,INTA,SSD ,3
Linea,F5 55424,,,BI3008/BI2004,AI:33531-J24-J1-J1,INTA,SSD ,3
Linea,F5 55425,,,BI3008/BI2004,AI:33531-J25-J1-J1,INTA,SSD ,3
Linea,F5 55426,,,BI3008/BI2004,AI:33531-J26-J1-J1,INTA,SSD ,3
Linea,F5 55427,,,BI3008/BI2004,AI:33531-J27-J1-J1,INTA,SSD ,3
Linea,F5 55428,,,BI3008/BI2004,AI:33531-J28-J1-J1,INTA,SSD ,3
Linea,F5 55429,,,BI3008/BI2004,AI:33531-J29-J1-J1,INTA,SSD ,3
Linea,F5 55430,,,BI3008/BI2004,AI:33531-J30-J1-J1,INTA,SSD ,3
Linea,F5 55431,,,BI3008/BI2004,AI:33531-J31-J1-J1,INTA,SSD ,3
Linea,F5 55432,,,BI3008/BI2004,AI:33531-J32-J1-J1,INTA,SSD ,3
Linea,F5 55433,,,BI3008/BI2004,AI:33531-J33-J1-J1,INTA,SSD ,3
Linea,F5 55434,,,BI3008/BI2004,AI:33531-J34-J1-J1,INTA,SSD ,3
Linea,F5 55435,,,BI3008/BI2004,AI:33531-J35-J1-J1,INTA,SSD ,3
Linea,F5 55436,,,BI3008/BI2004,AI:33531-J36-J1-J1,INTA,SSD ,3
Linea,F5 55437,,,BI3008/BI2004,AI:33531-J37-J1-J1,INTA,SSD ,3
Linea,F5 55438,,,BI3008/BI2004,AI:33531-J38-J1-J1,INTA,SSD ,3
Linea,F5 55439,,,BI3008/BI2004,AI:33531-J39-J1-J1,INTA,SSD ,3
Linea,F5 55440,,,BI3008/BI2004,AI:33531-J40-J1-J1,INTA,SSD ,3
Linea,F5 55441,,,BI3008/BI2004,AI:33531-J41-J1-J1,INTA,SSD ,3
Linea,F5 55442,,,BI3008/BI2004,AI:33531-J42-J1-J1,INTA,SSD ,3
Linea,F5 55443,,,BI3008/BI2004,AI:33531-J43-J1-J1,INTA,SSD ,3
Linea,F5 55444,,,BI3008/BI2004,AI:33531-J44-J1-J1,INTA,SSD ,3
Linea,F5 55445,,,BI3008/BI2004,AI:33531-J45-J1-J1,INTA,SSD ,3
Linea,F5 55446,,,BI3008/BI2004,AI:33531-J46-J1-J1,INTA,SSD ,3
Linea,F5 55447,,,BI3008/BI2004,AI:33531-J47-J1-J1,INTA,SSD ,3
Linea,F5 55448,,,BI3008/BI2004,AI:33531-J48-J1-J1,INTA,SSD ,3
Linea,F5 55449,,,BI3008/BI2004,AI:33531-J49-J1-J1,INTA,SSD ,3
Linea,F5 55450,,,BI3008/BI2004,AI:33531-J50-J1-J1,INTA,SSD ,3
Linea,F5 55451,,,BI3008/BI2004,AI:33531-J51-J1-J1,INTA,SSD ,3
Linea,F5 55452,,,BI3008/BI2004,AI:33531-J52-J1-J1,INTA,SSD ,3
Linea,F5 55453,,,BI3008/BI2004,AI:33531-J53-J1-J1,INTA,SSD ,3
Linea,F5 55454,,,BI3008/BI2004,AI:33531-J54-J1-J1,INTA,SSD ,3
Linea,F5 55455,,,BI3008/BI2004,AI:33531-J55-J1-J1,INTA,SSD ,3
Linea,F5 55456,,,BI3008/BI2004,AI:33531-J56-J1-J1,INTA,SSD ,3
Linea,F5 55457,,,BI3008/BI2004,AI:33531-J57-J1-J1,INTA,SSD ,3
Linea,F5 55458,,,BI3008/BI2004,AI:33531-J58-J1-J1,INTA,SSD ,3
Linea,F5 55459,,,BI3008/BI2004,AI:33531-J59-J1-J1,INTA,SSD ,3
Linea,F5 55460,,,BI3008/BI2004,AI:33531-J60-J1-J1,INTA,SSD ,3
Linea,F5 55461,,,BI3008/BI2004,AI:33531-J61-J1-J1,INTA,SSD ,3
Linea,F5 55462,,,BI3008/BI2004,AI:33531-J62-J1-J1,INTA,SSD ,3
Linea,F5 55463,,,BI3008/BI2004,AI:33531-J63-J1-J1,INTA,SSD ,3
Linea,F5 55464,,,BI3008/BI2004,AI:33531-J64-J1-J1,INTA,SSD ,3
Linea,F5 55465,,,BI3008/BI2004,AI:33531-J65-J1-J1,INTA,SSD ,3
Linea,F5 55466,,,BI3008/BI2004,AI:33531-J66-J1-J1,INTA,SSD ,3
Linea,F5 55467,,,BI3008/BI2004,AI:33531-J67-J1-J1,INTA,SSD ,3
Linea,F5 55468,,,BI3008/BI2004,AI:33531-J68-J1-J1,INTA,SSD ,3
Linea,F5 55469,,,BI3008/BI2004,AI:33531-J69-J1-J1,INTA,SSD ,3
Linea,F5 55470,,,BI3008/BI2004,AI:33531-J70-J1-J1,INTA,SSD ,3
Linea,F5 55471,,,BI3008/BI2004,AI:33531-J71-J1-J1,INTA,SSD ,3
Linea,F5 55472,,,BI3008/BI2004,AI:33531-J72-J1-J1,INTA,SSD ,3
Linea,F5 55473,,,BI3008/BI2004,AI:33531-J73-J1-J1,INTA,SSD ,3
Linea,F5 55474,,,BI3008/BI2004,AI:33531-J74-J1-J1,INTA,SSD ,3
Linea,F5 55475,,,BI3008/BI2004,AI:33531-J75-J1-J1,INTA,SSD ,3
Linea,F5 55476,,,BI3008/BI2004,AI:33531-J76-J1-J1,INTA,SSD ,3
Linea,F5 55477,,,BI3008/BI2004,AI:33531-J77-J1-J1,INTA,SSD ,3
Linea,F5 55478,,,BI3008/BI2004,AI:33531-J78-J1-J1,INTA,SSD ,3
Linea,F5 55479,,,BI3008/BI2004,AI:33531-J79-J1-J1,INTA,SSD ,3
Linea,F5 55480,,,BI3008/BI2004,AI:33531-J80-J1-J1,INTA,SSD ,3
Linea,F5 55481,,,BI3008/BI2004,AI:33531-J81-J1-J1,INTA,SSD ,3
Linea,F5 55482,,,BI3008/BI2004,AI:33531-J82-J1-J1,INTA,SSD ,3
Linea,F5 55483,,,BI3008/BI2004,AI:33531-J83-J1-J1,INTA,SSD ,3
Linea,F5 55484,,,BI3008/BI2004,AI:33531-J84-J1-J1,INTA,SSD ,3
Linea,F5 55485,,,BI3008/BI2004,AI:33531-J85-J1-J1,INTA,SSD ,3
Linea,F5 55486,,,BI3008/BI2004,AI:33531-J86-J1-J1,INTA,SSD ,3
Linea,F5 55487,,,BI3008/BI2004,AI:33531-J87-J1-J1,INTA,SSD ,3
Linea,F5 55488,,,BI3008/BI2004,AI:33531-J88-J1-J1,INTA,SSD ,3
Linea,F5 55489,,,BI3008/BI2004,AI:33531-J89-J1-J1,INTA,SSD ,3
Linea,F5 55490,,,BI3008/BI2004,AI:33531-J90-J1-J1,INTA,SSD ,3
Linea,F5 55491,,,BI3008/BI2004,AI:33531-J91-J1-J1,INTA,SSD ,3
Linea,F5 55492,,,BI3008/BI2004,AI:33531-J92-J1-J1,INTA,SSD ,3
Linea,F5 55493,,,BI3008/BI2004,AI:33531-J93-J1-J1,INTA,SSD ,3
Linea,F5 55494,,,BI3008/BI2004,AI:33531-J94-J1-J1,INTA,SSD ,3
Linea,F5 55495,,,BI3008/BI2004,AI:33531-J95-J1-J1,INTA,SSD ,3
Linea,F5 55496,,,BI3008/BI2004,AI:33531-J96-J1-J1,INTA,SSD ,3
Linea,F5 55497,,,BI3008/BI2004,AI:33531-J97-J1-J1,INTA,SSD ,3
Linea,F5 55498,,,BI3008/BI2004,AI:33531-J98-J1-J1,INTA,SSD ,3
Linea,F5 55499,,,BI3008/BI2004,AI:33531-J99-J1-J1,INTA,SSD ,3
Linea,F5 55500,,,BI3008/BI2004,AI:33531-J100-J1-J1,INTA,SSD ,3
Linea,F5 55501,,,BI3008/BI2004,AI:33531-J101-J1-J1,INTA,SSD ,3
Linea,F5 55502,,,BI3008/BI2004,AI:33531-J102-J1-J1,INTA,SSD ,3
Linea,F5 55503,,,BI3008/BI2004,AI:33531-J103-J1-J1,INTA,SSD ,3
Linea,F5 55504,,,BI3008/BI2004,AI:33531-J104-J1-J1,INTA,SSD ,3
Linea,F5 55505,,,BI3008/BI2004,AI:33531-J105-J1-J1,INTA,SSD ,3
Linea,F5 55506,,,BI3008/BI2004,AI:33531-J106-J1-J1,INTA,SSD ,3
Linea,F5 55507,,,BI3008/BI2004,AI:33531-J107-J1-J1,INTA,SSD ,3
Linea,F5 55508,,,BI3008/BI2004,AI:33531-J108-J1-J1,INTA,SSD ,3
Linea,F5 55509,,,BI3008/BI2004,AI:33531-J109-J1-J1,INTA,SSD ,3
Linea,F5 55510,,,BI3008/BI2004,AI:33531-J110-J1-J1,INTA,SSD ,3
Linea,F5 55511,,,BI3008/BI2004,AI:33531-J111-J1-J1,INTA,SSD ,3
Linea,F5 55512,,,BI3008/BI2004,AI:33531-J112-J1-J1,INTA,SSD ,3
Linea,F5 55513,,,BI3008/BI2004,AI:33531-J113-J1-J1,INTA,SSD ,3
Linea,F5 55514,,,BI3008/BI2004,AI:33531-J114-J1-J1,INTA,SSD ,3
Linea,F5 55515,,,BI3008/BI2004,AI:33531-J115-J1-J1,INTA,SSD ,3
Linea,F5 55516,,,BI3008/BI2004,AI:33531-J116-J1-J1,INTA,SSD ,3
Linea,F5 55517,,,BI3008/BI2004,AI:33531-J117-J1-J1,INTA,SSD ,3
Linea,F5 55518,,,BI3008/BI2004,AI:33531-J118-J1-J1,INTA,SSD ,3
Linea,F5 55519,,,BI3008/BI2004,AI:33531-J119-J1-J1,INTA,SSD ,3
Linea,F5 55520,,,BI3008/BI2004,AI:33531-J120-J1-J1,INTA,SSD ,3
Linea,F5 55601,,,SY110/BI2004,AI:33297-J1-J1-J1,INTA,SSD ,3
Linea,F5 55602,,,SY110/BI2004,AI:33297-J2-J1-J1,INTA,SSD ,3
Linea,F5 55603,,,SY110/BI2004,AI:33297-J3-J1-J1,INTA,SSD ,3
Linea,F5 55604,,,SY110/BI2004,AI:33297-J4-J1-J1,INTA,SSD ,3
Linea,F5 55605,,,SY110/BI2004,AI:33297-J5-J1-J1,INTA,SSD ,3
Linea,F5 55606,,,SY110/BI2004,AI:33297-J6-J1-J1,INTA,SSD ,3
Linea,F5 55607,,,SY110/BI2004,AI:33297-J7-J1-J1,INTA,SSD ,3
Linea,F5 55608,,,SY110/BI2004,AI:33297-J8-J1-J1,INTA,SSD ,3
Linea,F5 55609,,,SY110/BI2004,AI:33297-J9-J1-J1,INTA,SSD ,3
Linea,F5 55610,,,SY110/BI2004,AI:33297-J10-J1-J1,INTA,SSD ,3
Linea,F5 55611,,,SY110/BI2004,AI:33297-J11-J1-J1,INTA,SSD ,3
Linea,F5 55612,,,SY110/BI2004,AI:33297-J12-J1-J1,INTA,SSD ,3
Linea,F5 55613,,,SY110/BI2004,AI:33297-J13-J1-J1,INTA,SSD ,3
Linea,F5 55614,,,SY110/BI2004,AI:33297-J14-J1-J1,INTA,SSD ,3
Linea,F5 55615,,,SY110/BI2004,AI:33297-J15-J1-J1,INTA,SSD ,3
Linea,F5 55616,,,SY110/BI2004,AI:33297-J16-J1-J1,INTA,SSD ,3
Linea,F5 55617,,,SY110/BI2004,AI:33297-J17-J1-J1,INTA,SSD ,3
Linea,F5 55618,,,SY110/BI2004,AI:33297-J18-J1-J1,INTA,SSD ,3
Linea,F5 55619,,,SY110/BI2004,AI:33297-J19-J1-J1,INTA,SSD ,3
Linea,F5 55620,,,SY110/BI2004,AI:33297-J20-J1-J1,INTA,SSD ,3
Linea,F5 55621,,,SY110/BI2004,AI:33297-J21-J1-J1,INTA,SSD ,3
Linea,F5 55622,,,SY110/BI2004,AI:33297-J22-J1-J1,INTA,SSD ,3
Linea,F5 55623,,,SY110/BI2004,AI:33297-J23-J1-J1,INTA,SSD ,3
Linea,F5 55624,,,SY110/BI2004,AI:33297-J24-J1-J1,INTA,SSD ,3
Linea,F5 55625,,,SY110/BI2004,AI:33297-J25-J1-J1,INTA,SSD ,3
Linea,F5 55626,,,SY110/BI2004,AI:33297-J26-J1-J1,INTA,SSD ,3
Linea,F5 55627,,,SY110/BI2004,AI:33297-J27-J1-J1,INTA,SSD ,3
Linea,F5 55628,,,SY110/BI2004,AI:33297-J28-J1-J1,INTA,SSD ,3
Linea,F5 55629,,,SY110/BI2004,AI:33297-J29-J1-J1,INTA,SSD ,3
Linea,F5 55630,,,SY110/BI2004,AI:33297-J30-J1-J1,INTA,SSD ,3
Linea,F5 55631,,,SY110/BI2004,AI:33297-J31-J1-J1,INTA,SSD ,3
Linea,F5 55632,,,SY110/BI2004,AI:33297-J32-J1-J1,INTA,SSD ,3
Linea,F5 55633,,,SY110/BI2004,AI:33297-J33-J1-J1,INTA,SSD ,3
Linea,F5 55634,,,SY110/BI2004,AI:33297-J34-J1-J1,INTA,SSD ,3
Linea,F5 55635,,,SY110/BI2004,AI:33297-J35-J1-J1,INTA,SSD ,3
Linea,F5 55636,,,SY110/BI2004,AI:33297-J36-J1-J1,INTA,SSD ,3
Linea,F5 55637,,,SY110/BI2004,AI:33297-J37-J1-J1,INTA,SSD ,3
Linea,F5 55638,,,SY110/BI2004,AI:33297-J38-J1-J1,INTA,SSD ,3
Linea,F5 55639,,,SY110/BI2004,AI:33297-J39-J1-J1,INTA,SSD ,3
Linea,F5 55640,,,SY110/BI2004,AI:33297-J40-J1-J1,INTA,SSD ,3
Linea,F5 55641,,,SY110/BI2004,AI:33297-J41-J1-J1,INTA,SSD ,3
Linea,F5 55642,,,SY110/BI2004,AI:33297-J42-J1-J1,INTA,SSD ,3
Linea,F5 55643,,,SY110/BI2004,AI:33297-J43-J1-J1,INTA,SSD ,3
Linea,F5 55644,,,SY110/BI2004,AI:33297-J44-J1-J1,INTA,SSD ,3
Linea,F5 55645,,,SY110/BI2004,AI:33297-J45-J1-J1,INTA,SSD ,3
Linea,F5 55646,,,SY110/BI2004,AI:33297-J46-J1-J1,INTA,SSD ,3
Linea,F5 55647,,,SY110/BI2004,AI:33297-J47-J1-J1,INTA,SSD ,3
Linea,F5 55648,,,SY110/BI2004,AI:33297-J48-J1-J1,INTA,SSD ,3
Linea,F5 55649,,,SY110/BI2004,AI:33297-J49-J1-J1,INTA,SSD ,3
Linea,F5 55650,,,SY110/BI2004,AI:33297-J50-J1-J1,INTA,SSD ,3
Linea,F5 55651,,,SY110/BI2004,AI:33297-J51-J1-J1,INTA,SSD ,3
Linea,F5 55652,,,SY110/BI2004,AI:33297-J52-J1-J1,INTA,SSD ,3
Linea,F5 55653,,,SY110/BI2004,AI:33297-J53-J1-J1,INTA,SSD ,3
Linea,F5 55654,,,SY110/BI2004,AI:33297-J54-J1-J1,INTA,SSD ,3
Linea,F5 55655,,,SY110/BI2004,AI:33297-J55-J1-J1,INTA,SSD ,3
Linea,F5 55656,,,SY110/BI2004,AI:33297-J56-J1-J1,INTA,SSD ,3
Linea,F5 55657,,,SY110/BI2004,AI:33297-J57-J1-J1,INTA,SSD ,3
Linea,F5 55658,,,SY110/BI2004,AI:33297-J58-J1-J1,INTA,SSD ,3
Linea,F5 55659,,,SY110/BI2004,AI:33297-J59-J1-J1,INTA,SSD ,3
Linea,F5 55660,,,SY110/BI2004,AI:33297-J60-J1-J1,INTA,SSD ,3
Linea,F5 55661,,,SY110/BI2004,AI:33297-J61-J1-J1,INTA,SSD ,3
Linea,F5 55662,,,SY110/BI2004,AI:33297-J62-J1-J1,INTA,SSD ,3
Linea,F5 55663,,,SY110/BI2004,AI:33297-J63-J1-J1,INTA,SSD ,3
Linea,F5 55664,,,SY110/BI2004,AI:33297-J64-J1-J1,INTA,SSD ,3
Linea,F5 55665,,,SY110/BI2004,AI:33297-J65-J1-J1,INTA,SSD ,3
Linea,F5 55666,,,SY110/BI2004,AI:33297-J66-J1-J1,INTA,SSD ,3
Linea,F5 55667,,,SY110/BI2004,AI:33297-J67-J1-J1,INTA,SSD ,3
Linea,F5 55668,,,SY110/BI2004,AI:33297-J68-J1-J1,INTA,SSD ,3
Linea,F5 55669,,,SY110/BI2004,AI:33297-J69-J1-J1,INTA,SSD ,3
Linea,F5 55670,,,SY110/BI2004,AI:33297-J70-J1-J1,INTA,SSD ,3
Linea,F5 55671,,,SY110/BI2004,AI:33297-J71-J1-J1,INTA,SSD ,3
Linea,F5 55672,,,SY110/BI2004,AI:33297-J72-J1-J1,INTA,SSD ,3
Linea,F5 55673,,,SY110/BI2004,AI:33297-J73-J1-J1,INTA,SSD ,3
Linea,F5 55674,,,SY110/BI2004,AI:33297-J74-J1-J1,INTA,SSD ,3
Linea,F5 55675,,,SY110/BI2004,AI:33297-J75-J1-J1,INTA,SSD ,3
Linea,F5 55676,,,SY110/BI2004,AI:33297-J76-J1-J1,INTA,SSD ,3
Linea,F5 55677,,,SY110/BI2004,AI:33297-J77-J1-J1,INTA,SSD ,3
Linea,F5 55678,,,SY110/BI2004,AI:33297-J78-J1-J1,INTA,SSD ,3
Linea,F5 55679,,,SY110/BI2004,AI:33297-J79-J1-J1,INTA,SSD ,3
Linea,F5 55680,,,SY110/BI2004,AI:33297-J80-J1-J1,INTA,SSD ,3
Linea,F5 55681,,,SY110/BI2004,AI:33297-J81-J1-J1,INTA,SSD ,3
Linea,F5 55682,,,SY110/BI2004,AI:33297-J82-J1-J1,INTA,SSD ,3
Linea,F5 55683,,,SY110/BI2004,AI:33297-J83-J1-J1,INTA,SSD ,3
Linea,F5 55684,,,SY110/BI2004,AI:33297-J84-J1-J1,INTA,SSD ,3
Linea,F5 55685,,,SY110/BI2004,AI:33297-J85-J1-J1,INTA,SSD ,3
Linea,F5 55686,,,SY110/BI2004,AI:33297-J86-J1-J1,INTA,SSD ,3
Linea,F5 55687,,,SY110/BI2004,AI:33297-J87-J1-J1,INTA,SSD ,3
Linea,F5 55688,,,SY110/BI2004,AI:33297-J88-J1-J1,INTA,SSD ,3
Linea,F5 55689,,,SY110/BI2004,AI:33297-J89-J1-J1,INTA,SSD ,3
Linea,F5 55690,,,SY110/BI2004,AI:33297-J90-J1-J1,INTA,SSD ,3
Linea,F5 55691,,,SY110/BI2004,AI:33297-J91-J1-J1,INTA,SSD ,3
Linea,F5 55692,,,SY110/BI2004,AI:33297-J92-J1-J1,INTA,SSD ,3
Linea,F5 55693,,,SY110/BI2004,AI:33297-J93-J1-J1,INTA,SSD ,3
Linea,F5 55694,,,SY110/BI2004,AI:33297-J94-J1-J1,INTA,SSD ,3
Linea,F5 55695,,,SY110/BI2004,AI:33297-J95-J1-J1,INTA,SSD ,3
Linea,F5 55696,,,SY110/BI2004,AI:33297-J96-J1-J1,INTA,SSD ,3
Linea,F5 55697,,,SY110/BI2004,AI:33297-J97-J1-J1,INTA,SSD ,3
Linea,F5 55698,,,SY110/BI2004,AI:33297-J98-J1-J1,INTA,SSD ,3
Linea,F5 55699,,,SY110/BI2004,AI:33297-J99-J1-J1,INTA,SSD ,3
Linea,F5 55700,,,SY110/BI2004,AI:33297-J100-J1-J1,INTA,SSD ,3
Linea,F5 55701,,,SY110/BI2004,AI:33297-J101-J1-J1,INTA,SSD ,3
Linea,F5 55702,,,SY110/BI2004,AI:33297-J102-J1-J1,INTA,SSD ,3
Linea,F5 55703,,,SY110/BI2004,AI:33297-J103-J1-J1,INTA,SSD ,3
Linea,F5 55704,,,SY110/BI2004,AI:33297-J104-J1-J1,INTA,SSD ,3
Linea,F5 55705,,,SY110/BI2004,AI:33297-J105-J1-J1,INTA,SSD ,3
Linea,F5 55706,,,SY110/BI2004,AI:33297-J106-J1-J1,INTA,SSD ,3
Linea,F5 55707,,,SY110/BI2004,AI:33297-J107-J1-J1,INTA,SSD ,3
Linea,F5 55708,,,SY110/BI2004,AI:33297-J108-J1-J1,INTA,SSD ,3
Linea,F5 55709,,,SY110/BI2004,AI:33297-J109-J1-J1,INTA,SSD ,3
Linea,F5 55710,,,SY110/BI2004,AI:33297-J110-J1-J1,INTA,SSD ,3
Linea,F5 55711,,,SY110/BI2004,AI:33297-J111-J1-J1,INTA,SSD ,3
Linea,F5 55712,,,SY110/BI2004,AI:33297-J112-J1-J1,INTA,SSD ,3
Linea,F5 55713,,,SY110/BI2004,AI:33297-J113-J1-J1,INTA,SSD ,3
Linea,F5 55714,,,SY110/BI2004,AI:33297-J114-J1-J1,INTA,SSD ,3
Linea,F5 55715,,,SY110/BI2004,AI:33297-J115-J1-J1,INTA,SSD ,3
Linea,F5 55716,,,SY110/BI2004,AI:33297-J116-J1-J1,INTA,SSD ,3
Linea,F5 55717,,,SY110/BI2004,AI:33297-J117-J1-J1,INTA,SSD ,3
Linea,F5 55718,,,SY110/BI2004,AI:33297-J118-J1-J1,INTA,SSD ,3
Linea,F5 55719,,,SY110/BI2004,AI:33297-J119-J1-J1,INTA,SSD ,3
Linea,F5 55720,,,SY110/BI2004,AI:33297-J120-J1-J1,INTA,SSD ,3
Linea,F5 55801,,,SY200/BI2004 (2 genes homocigotas) ,AI:34230-J1-J1-J1,INTA,SSD ,3
Linea,F5 55802,,,SY200/BI2004 (2 genes homocigotas) ,AI:34230-J2-J1-J1,INTA,SSD ,3
Linea,F5 55803,,,SY200/BI2004 (2 genes homocigotas) ,AI:34230-J3-J1-J1,INTA,SSD ,3
Linea,F5 55804,,,SY200/BI2004 (2 genes homocigotas) ,AI:34230-J4-J1-J1,INTA,SSD ,3
Linea,F5 55805,,,SY200/BI2004 (2 genes homocigotas) ,AI:34230-J5-J1-J1,INTA,SSD ,3
Linea,F5 55806,,,SY200/BI2004 (2 genes homocigotas) ,AI:34230-J6-J1-J1,INTA,SSD ,3
Linea,F5 55807,,,SY200/BI2004 (2 genes homocigotas) ,AI:34230-J7-J1-J1,INTA,SSD ,3
Linea,F5 55808,,,SY200/BI2004 (2 genes homocigotas) ,AI:34230-J8-J1-J1,INTA,SSD ,3
Linea,F5 55809,,,SY200/BI2004 (2 genes homocigotas) ,AI:34230-J9-J1-J1,INTA,SSD ,3
Linea,F5 55810,,,SY200/BI2004 (2 genes homocigotas) ,AI:34230-J10-J1-J1,INTA,SSD ,3
Linea,F5 55811,,,SY200/BI2004 (2 genes homocigotas) ,AI:34230-J11-J1-J1,INTA,SSD ,3
Linea,F5 55812,,,SY200/BI2004 (2 genes homocigotas) ,AI:34230-J12-J1-J1,INTA,SSD ,3
Linea,F5 55813,,,SY200/BI2004 (2 genes homocigotas) ,AI:34230-J13-J1-J1,INTA,SSD ,3
Linea,F5 55814,,,SY200/BI2004 (2 genes homocigotas) ,AI:34230-J14-J1-J1,INTA,SSD ,3
Linea,F5 55815,,,SY200/BI2004 (2 genes homocigotas) ,AI:34230-J15-J1-J1,INTA,SSD ,3
Linea,F5 55816,,,SY200/BI2004 (2 genes homocigotas) ,AI:34230-J16-J1-J1,INTA,SSD ,3
Linea,F5 55817,,,SY200/BI2004 (2 genes homocigotas) ,AI:34230-J17-J1-J1,INTA,SSD ,3
